t_s,flux,flux_err
52.2649,4.19074e-09,5.10737e-10
52.8981,4.63402e-09,5.61776e-10
53.5616,4.29443e-09,5.32268e-10
54.164,3.58831e-09,5.43752e-10
54.6886,5.22469e-09,6.41995e-10
55.2495,5.09113e-09,6.20906e-10
55.8678,4.10288e-09,4.98643e-10
56.395,3.70245e-09,5.522e-10
56.9532,4.77117e-09,5.78733e-10
57.6871,3.81012e-09,4.01659e-10
66.2057,3.3357e-09,5.06761e-10
66.8655,2.76362e-09,4.19851e-10
67.4596,3.01016e-09,4.48732e-10
68.217,2.22949e-09,3.45236e-10
69.0658,1.98374e-09,3.01371e-10
70.148,1.77099e-09,2.64005e-10
71.0698,2.31496e-09,3.45096e-10
71.8384,2.40399e-09,3.58368e-10
72.627,2.34567e-09,3.49674e-10
73.4203,2.69692e-09,4.02037e-10
74.1557,2.38788e-09,3.55967e-10
74.9957,1.99506e-09,3.03094e-10
76.028,1.7202e-09,2.61337e-10
77.069,1.65604e-09,2.46874e-10
78.258,1.69018e-09,2.51964e-10
79.428,1.669e-09,2.4881e-10
80.707,1.2191e-09,1.85214e-10
82.281,9.99573e-10,1.51863e-10
84.005,1.49734e-09,2.27491e-10
85.189,1.43506e-09,2.13946e-10
86.774,1.16755e-09,1.77396e-10
88.256,1.201e-09,1.7906e-10
90.198,9.25445e-10,1.37985e-10
92.14,8.96721e-10,1.33706e-10
94.39,8.7831e-10,1.30968e-10
96.778,7.58468e-10,1.13113e-10
99.106,8.97462e-10,1.33845e-10
101.179,7.68585e-10,1.21381e-10
103.728,7.56465e-10,1.14975e-10
106.75,5.81792e-10,8.678e-11
110.072,6.1486e-10,9.34686e-11
113.578,4.89845e-10,7.44643e-11
117.439,3.48237e-10,5.94624e-11
121.915,3.14866e-10,5.75096e-11
126.023,3.48784e-10,6.26683e-11
129.631,3.371e-10,6.15636e-11
134.005,2.734e-10,4.99295e-11
138.223,3.08566e-10,5.79749e-11
152.635,9.73185e-11,2.12941e-11
168.924,7.29531e-11,1.63592e-11
232.044,2.1857e-11,3.5307e-12
3759.01,7.38891e-12,1.66958e-12
3866.65,1.06155e-11,2.33035e-12
3966.84,8.85222e-12,1.99186e-12
4069.14,8.42172e-12,1.89896e-12
4178.38,6.56206e-12,1.48431e-12
4310.6,9.32503e-12,2.09386e-12
4432.54,7.42043e-12,1.66619e-12
4537.04,8.65917e-12,1.90089e-12
4681.64,6.25731e-12,1.40945e-12
4798.53,8.40858e-12,1.89799e-12
4903.51,6.81478e-12,1.53986e-12
5066.88,1.24103e-11,2.80289e-12
5298.91,1.15855e-11,2.62411e-12
5518.43,8.25476e-12,1.87015e-12
5670.54,7.87697e-12,1.77427e-12
5779.91,8.44249e-12,1.89767e-12
5899.69,6.84271e-12,1.53969e-12
6026.41,8.23841e-12,1.69193e-12
9590.35,6.63251e-12,1.49037e-12
9736.05,8.43937e-12,1.90012e-12
9836.96,9.68112e-12,2.17541e-12
9965.63,5.11393e-12,1.15939e-12
10133.5,6.2574e-12,1.41024e-12
10273.1,8.6909e-12,1.95675e-12
10412.4,4.74664e-12,1.07187e-12
10559.2,8.59987e-12,1.93816e-12
10657.8,1.27443e-11,2.79143e-12
10785.1,6.13006e-12,1.38154e-12
10930,6.80338e-12,1.5348e-12
11028.8,1.20294e-11,2.70575e-12
11141.4,6.89025e-12,1.54828e-12
11255.2,8.14104e-12,1.82934e-12
11400.3,4.73248e-12,1.06342e-12
11593.8,6.36898e-12,1.39502e-12
11752.9,7.09295e-12,1.28203e-12
15405,9.00834e-12,2.03111e-12
15581.8,6.81498e-12,1.53232e-12
15820.4,7.91504e-12,1.78709e-12
16094.9,5.83482e-12,1.31558e-12
16298.1,7.25488e-12,1.63917e-12
16602.9,6.21311e-12,1.10835e-12
17329.5,1.24457e-11,2.79208e-12
17497,7.98135e-12,1.59469e-12
21155,1.41202e-11,3.18932e-12
21357.6,8.71864e-12,1.9651e-12
21476,8.74739e-12,1.96766e-12
21575.2,9.89028e-12,2.22696e-12
21679.5,1.08092e-11,2.4242e-12
21773.6,7.32932e-12,1.65032e-12
21932.4,1.09377e-11,2.41768e-12
22106.9,8.20568e-12,1.84756e-12
22266.5,8.56985e-12,1.88922e-12
22433.4,1.53975e-11,3.38494e-12
22554.9,1.23931e-11,2.66564e-12
26944.6,1.58416e-11,3.55592e-12
27078.2,8.20086e-12,1.85407e-12
27164,1.25036e-11,2.82684e-12
27272.1,9.17247e-12,2.00922e-12
27379.2,1.1257e-11,2.5272e-12
27467.2,1.29259e-11,2.91353e-12
27577.3,1.04217e-11,2.29817e-12
27678.7,9.93135e-12,2.2408e-12
27773.6,1.27139e-11,2.85142e-12
27861.8,1.06309e-11,2.38426e-12
27955.6,1.45279e-11,3.27462e-12
28032.8,1.55578e-11,3.49974e-12
28098.8,1.11034e-11,2.49521e-12
28209.9,9.39314e-12,2.11088e-12
28339.7,9.23666e-12,2.08196e-12
28485.1,1.05348e-11,1.746e-12
32652.2,1.1376e-11,2.55435e-12
32754.4,1.42074e-11,3.11261e-12
32845,1.27359e-11,2.86865e-12
32937.5,9.72466e-12,2.19728e-12
33065.3,1.19353e-11,2.68532e-12
33229.5,1.35311e-11,3.05677e-12
33386.3,1.63261e-11,3.67684e-12
33560.7,1.12568e-11,2.49516e-12
33736.7,1.39909e-11,3.16076e-12
33831.4,1.37002e-11,3.07621e-12
33906,1.72624e-11,3.87203e-12
34002.6,1.04565e-11,2.3701e-12
34182.9,1.05906e-11,2.34288e-12
34358.1,1.07798e-11,2.32013e-12
34482.6,1.14645e-11,2.10329e-12
38428.3,1.89453e-11,4.28004e-12
38542.5,1.22933e-11,2.76457e-12
38644.8,1.56362e-11,3.52841e-12
38783.9,9.89645e-12,2.23833e-12
38913.7,1.36879e-11,3.0782e-12
39032,9.43719e-12,2.11267e-12
39131.7,9.68565e-12,2.19117e-12
39216.4,1.30033e-11,2.85013e-12
39308.5,1.00174e-11,2.24776e-12
39387.3,1.34522e-11,2.9518e-12
39442.7,1.28521e-11,2.88049e-12
39512.2,1.15279e-11,2.60183e-12
39607,8.94608e-12,2.01676e-12
39698.9,1.32976e-11,2.98727e-12
39775.1,1.15688e-11,2.60193e-12
39848.5,1.16579e-11,2.4881e-12
39937.6,9.718e-12,2.19078e-12
40057.1,1.25942e-11,2.84766e-12
40183.1,1.03426e-11,2.32616e-12
40279.6,1.69482e-11,3.72265e-12
40393.1,6.81125e-12,1.55181e-12
40527.1,1.00182e-11,1.82664e-12
44205.9,9.45419e-12,2.13387e-12
44306.2,9.36881e-12,2.10708e-12
44449.7,1.20154e-11,2.70521e-12
44587.9,1.06288e-11,2.40685e-12
44763.9,8.91587e-12,2.02129e-12
44936.3,1.02491e-11,2.31562e-12
45040.9,1.04702e-11,2.36041e-12
45136.6,1.26541e-11,2.84257e-12
45245.7,1.16707e-11,2.63972e-12
45401.8,1.14165e-11,2.57927e-12
45531.7,1.25931e-11,2.83529e-12
45654.3,1.00542e-11,2.26134e-12
45738.9,1.48633e-11,3.33517e-12
45832.7,1.02645e-11,2.30865e-12
45930.2,1.39794e-11,3.162e-12
46066.9,8.14495e-12,1.80107e-12
46333,8.65265e-12,1.4181e-12
49959.7,9.02288e-12,2.02803e-12
50064.8,1.27345e-11,2.85046e-12
50184.2,7.26602e-12,1.55935e-12
50309.1,1.03022e-11,2.26145e-12
50465.6,7.58416e-12,1.47193e-12
52035.2,8.37752e-12,1.88253e-12
52127,1.14044e-11,2.55262e-12
52203.6,9.12778e-12,2.05519e-12
55830.9,7.20643e-12,1.63435e-12
55944.6,8.97737e-12,2.01175e-12
56057.8,6.26278e-12,1.41569e-12
56206.9,6.16931e-12,1.26729e-12
61481.3,8.47621e-12,1.90458e-12
61591.6,8.59583e-12,1.93145e-12
61711.6,6.721e-12,1.51166e-12
61814.9,1.24313e-11,2.79054e-12
61916.9,8.36732e-12,1.88747e-12
62041.9,7.3419e-12,1.47755e-12
67281.5,4.7793e-12,1.05861e-12
67462,6.84232e-12,1.5511e-12
67604.9,6.9976e-12,1.57852e-12
67743.4,6.14773e-12,1.37735e-12
67891.6,5.89409e-12,1.33614e-12
68050,7.54097e-12,1.7011e-12
68200.7,5.82041e-12,1.30912e-12
68368.1,5.2422e-12,1.18486e-12
68561.5,5.55501e-12,1.01882e-12
73028.8,6.04691e-12,1.35915e-12
73162.6,5.22029e-12,1.1758e-12
73331.2,7.72067e-12,1.73897e-12
73525.7,5.98514e-12,1.0663e-12
75210.9,9.2916e-12,1.95271e-12
78870.8,4.97114e-12,1.10137e-12
79031.5,8.82264e-12,1.98457e-12
79254.6,5.05587e-12,8.7624e-13
142725,2.0086e-12,5.2661e-13
143207,1.36192e-12,3.01042e-13
224096,8.48091e-13,1.64178e-13
241442,6.61904e-13,1.45421e-13
